City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Current Description,Date
261,Saint Anthony,45.0205,-93.218,43.0,60,90,11.5,US,light rain,2021-04-25 21:07:11
262,Port Hardy,50.6996,-127.4199,50.0,87,90,6.91,CA,light rain,2021-04-25 21:04:52
263,Carnarvon,-24.8667,113.6333,60.8,77,0,4.61,AU,clear sky,2021-04-25 21:07:12
264,Banepa,27.6298,85.5214,64.4,63,20,3.44,NP,few clouds,2021-04-25 21:07:12
265,Petropavlovsk-Kamchatskiy,53.0452,158.6483,35.6,100,90,8.95,RU,light rain,2021-04-25 21:04:53
266,Hami,42.8,93.45,40.24,20,84,5.95,CN,broken clouds,2021-04-25 21:07:12
267,Alta,69.9689,23.2717,33.01,80,75,2.3,NO,light snow,2021-04-25 21:07:13
268,Riva,38.9521,-76.578,66.99,45,75,14.97,US,broken clouds,2021-04-25 21:07:13
269,Preston,53.7667,-2.7167,51.8,58,0,9.22,GB,clear sky,2021-04-25 21:07:14
270,Adeje,28.1227,-16.726,68.0,68,20,1.14,ES,few clouds,2021-04-25 21:07:14
271,Luderitz,-26.6481,15.1594,61.93,90,93,3.18,NA,overcast clouds,2021-04-25 21:07:14
272,La Rioja,42.25,-2.5,57.0,88,0,5.75,ES,clear sky,2021-04-25 21:02:22
273,Abu Zabad,12.35,29.25,85.3,44,100,12.39,SD,overcast clouds,2021-04-25 21:07:15
274,Jackson,42.4165,-122.8345,51.01,62,40,14.97,US,scattered clouds,2021-04-25 21:06:56
275,Mount Hagen,-5.8581,144.2274,58.82,98,100,1.43,PG,overcast clouds,2021-04-25 21:07:16
276,Zhezkazgan,47.8043,67.7144,51.33,60,93,5.35,KZ,overcast clouds,2021-04-25 21:07:16
277,Westport,41.1415,-73.3579,57.2,62,75,12.66,US,broken clouds,2021-04-25 21:07:17
278,Hun,29.1268,15.9477,67.1,46,0,8.05,LY,clear sky,2021-04-25 21:03:18
279,Castro,-24.7911,-50.0119,60.48,88,85,3.87,BR,overcast clouds,2021-04-25 21:07:17
280,Marienburg,54.0359,19.0266,34.0,83,32,6.78,PL,scattered clouds,2021-04-25 21:02:51
281,Pevek,69.7008,170.3133,20.35,91,100,11.59,RU,light snow,2021-04-25 21:07:18
282,Uribia,11.7139,-72.266,92.03,42,12,18.21,CO,few clouds,2021-04-25 21:07:18
283,Walvis Bay,-22.9575,14.5053,62.01,82,15,3.44,NA,few clouds,2021-04-25 21:06:00
284,Touba,8.2833,-7.6833,79.65,67,99,6.62,CI,overcast clouds,2021-04-25 21:07:19
285,Barentu,15.1139,37.5928,85.05,27,69,5.41,ER,broken clouds,2021-04-25 21:07:19
286,Lagoa,39.05,-27.9833,59.23,81,99,13.38,PT,overcast clouds,2021-04-25 21:07:20
287,Porto Novo,6.4965,2.6036,84.2,79,40,11.5,BJ,scattered clouds,2021-04-25 21:07:20
288,Guerrero Negro,27.9769,-114.0611,67.71,55,99,15.7,MX,overcast clouds,2021-04-25 21:07:20
289,Smithers,54.7804,-127.1743,51.8,24,1,5.75,CA,clear sky,2021-04-25 21:07:21
290,Lyubar,49.9204,27.7592,38.23,89,100,3.13,UA,overcast clouds,2021-04-25 21:07:21
291,Kysyl-Syr,63.8986,122.7617,33.06,98,100,4.54,RU,overcast clouds,2021-04-25 21:07:22
292,Airai,-8.9266,125.4092,54.72,83,25,1.86,TL,scattered clouds,2021-04-25 21:04:41
293,Tiznit,29.5833,-9.5,59.76,63,0,4.29,MA,clear sky,2021-04-25 21:07:22
294,Srednekolymsk,67.45,153.6833,14.59,83,25,5.91,RU,scattered clouds,2021-04-25 21:07:23
295,Constitucion,-35.3333,-72.4167,63.52,66,3,13.73,CL,clear sky,2021-04-25 21:06:06
296,Kahului,20.8947,-156.47,82.4,61,40,24.16,US,scattered clouds,2021-04-25 21:06:19
297,Asau,46.4333,26.4,45.0,45,18,5.66,RO,few clouds,2021-04-25 21:07:23
298,Kisangani,0.5167,25.2,70.12,97,90,2.39,CD,overcast clouds,2021-04-25 21:07:24
299,Lalmohan,22.3384,90.7419,82.33,68,1,8.57,BD,clear sky,2021-04-25 21:07:24
300,Trinidad,-14.8333,-64.9,73.4,78,75,11.5,BO,broken clouds,2021-04-25 21:07:25
301,Zhangye,38.9342,100.4517,41.54,23,75,8.63,CN,broken clouds,2021-04-25 21:02:29
302,Amarillo,35.222,-101.8313,90.0,9,1,28.77,US,clear sky,2021-04-25 21:04:14
303,Sibolga,1.7427,98.7792,76.03,83,46,3.11,ID,scattered clouds,2021-04-25 21:07:26
304,Aripuana,-9.1667,-60.6333,78.19,90,95,1.19,BR,overcast clouds,2021-04-25 21:05:07
305,Morris,40.8334,-74.5329,64.4,48,40,13.8,US,scattered clouds,2021-04-25 21:03:48
306,Waipawa,-41.4122,175.5153,54.0,76,40,3.44,NZ,scattered clouds,2021-04-25 21:04:52
307,Donskoye,45.4552,41.9741,42.8,87,40,15.66,RU,light rain,2021-04-25 21:07:26
308,Srivardhan,18.0333,73.0167,81.18,83,55,5.28,IN,broken clouds,2021-04-25 21:07:27
309,Formosa,-26.1775,-58.1781,69.8,73,20,10.36,AR,few clouds,2021-04-25 21:05:40
310,Tautira,-17.7333,-149.15,86.0,66,40,8.05,PF,scattered clouds,2021-04-25 21:07:27
311,Ornskoldsvik,63.2909,18.7153,35.6,48,90,6.91,SE,overcast clouds,2021-04-25 21:07:28
312,Sombrerete,23.6333,-103.65,82.65,10,98,16.82,MX,overcast clouds,2021-04-25 21:07:29
313,Los Llanos De Aridane,28.6585,-17.9182,69.8,64,90,3.44,ES,overcast clouds,2021-04-25 21:04:07
314,Tucurui,-3.7661,-49.6725,80.02,82,99,1.16,BR,overcast clouds,2021-04-25 21:07:29
315,Caravelas,-17.7125,-39.2481,76.96,79,6,7.4,BR,clear sky,2021-04-25 21:04:50
316,Buala,-8.145,159.5921,81.59,80,22,2.04,SB,few clouds,2021-04-25 21:07:30
317,Cockburn Town,21.4612,-71.1419,82.4,65,40,13.8,TC,scattered clouds,2021-04-25 21:07:30
318,Bundaberg,-24.85,152.35,60.8,88,0,6.91,AU,clear sky,2021-04-25 21:07:31
319,Bhadrachalam,17.6667,80.8833,82.54,64,3,7.09,IN,clear sky,2021-04-25 21:07:31
320,Seybaplaya,19.65,-90.6667,87.8,62,40,11.5,MX,scattered clouds,2021-04-25 21:07:32
321,Cururupu,-1.8283,-44.8683,76.66,92,99,3.36,BR,overcast clouds,2021-04-25 21:07:32
322,Opuwo,-18.0607,13.84,68.31,47,33,4.23,NA,scattered clouds,2021-04-25 21:07:33
323,Soligalich,59.0778,42.2864,40.42,97,100,4.27,RU,moderate rain,2021-04-25 21:07:33
324,Tabas,33.5959,56.9244,80.47,18,100,4.99,IR,overcast clouds,2021-04-25 21:07:33
325,Shaunavon,49.6501,-108.4181,32.0,86,100,6.91,CA,overcast clouds,2021-04-25 21:03:33
326,Richards Bay,-28.783,32.0377,65.8,90,11,3.78,ZA,few clouds,2021-04-25 21:07:34
327,Palmeira Das Missoes,-27.8994,-53.3136,63.28,68,93,11.27,BR,overcast clouds,2021-04-25 21:07:35
328,Meulaboh,4.1363,96.1285,76.53,86,77,4.38,ID,broken clouds,2021-04-25 21:05:19
329,Hovd,48.0056,91.6419,27.48,30,28,2.44,MN,scattered clouds,2021-04-25 21:06:27
330,Thinadhoo,0.5333,72.9333,82.08,66,48,4.85,MV,scattered clouds,2021-04-25 21:07:35
331,Luangwa,-15.6167,30.4167,70.29,61,21,1.61,ZM,few clouds,2021-04-25 21:07:36
332,Ancud,-41.8697,-73.8203,57.99,82,75,2.3,CL,broken clouds,2021-04-25 21:07:36
333,Geraldton,-28.7667,114.6,62.6,59,0,8.05,AU,clear sky,2021-04-25 21:07:36
334,Montepuez,-13.1256,38.9997,67.51,99,94,3.4,MZ,light rain,2021-04-25 21:07:37
335,Gubkinskiy,64.434,76.5026,31.84,95,100,10.8,RU,overcast clouds,2021-04-25 21:07:37
336,Puerto Escondido,15.85,-97.0667,87.8,70,40,4.61,MX,scattered clouds,2021-04-25 21:03:44
337,Kununurra,-15.7667,128.7333,60.8,88,98,7.14,AU,overcast clouds,2021-04-25 21:07:38
338,Samarai,-10.6167,150.6667,82.94,77,96,12.26,PG,overcast clouds,2021-04-25 21:07:05
339,Mahajanga,-15.7167,46.3167,78.8,78,20,3.44,MG,few clouds,2021-04-25 21:07:35
340,Brae,60.3964,-1.353,42.8,87,20,4.61,GB,few clouds,2021-04-25 21:07:39
341,Yiyang,28.5892,112.3283,57.65,94,100,6.6,CN,overcast clouds,2021-04-25 21:07:39
342,Tuatapere,-46.1333,167.6833,46.0,80,85,13.0,NZ,overcast clouds,2021-04-25 21:07:40
343,Pandan,14.0453,124.1694,76.78,80,100,8.86,PH,overcast clouds,2021-04-25 21:07:40
344,Buxar,25.5833,83.9833,81.19,15,76,6.22,IN,broken clouds,2021-04-25 21:07:41
345,Swan Hill,-35.3378,143.5544,48.74,78,0,6.29,AU,clear sky,2021-04-25 21:05:56
346,Aklavik,68.2191,-135.0107,19.4,73,100,6.91,CA,overcast clouds,2021-04-25 21:07:41
347,Prince Rupert,54.3161,-130.3201,59.0,33,1,6.91,CA,clear sky,2021-04-25 21:07:42
348,Astorga,-23.2325,-51.6656,77.0,60,75,4.61,BR,broken clouds,2021-04-25 21:07:42
349,Bubaque,11.2833,-15.8333,78.31,69,40,21.72,GW,scattered clouds,2021-04-25 21:07:42
350,Hasaki,35.7333,140.8333,46.0,49,20,13.8,JP,few clouds,2021-04-25 21:03:00
351,Dalvik,65.9702,-18.5286,37.4,93,90,14.97,IS,overcast clouds,2021-04-25 21:07:43
352,Longyearbyen,78.2186,15.6401,19.4,58,40,11.5,SJ,scattered clouds,2021-04-25 21:03:02
353,Canico,32.6333,-16.85,64.4,72,20,3.44,PT,few clouds,2021-04-25 21:07:44
354,Moose Factory,51.2585,-80.6094,30.2,51,20,16.11,CA,few clouds,2021-04-25 21:07:44
355,Ust-Omchug,61.15,149.6333,1.8,92,57,0.43,RU,broken clouds,2021-04-25 21:07:45
356,Tarnogskiy Gorodok,60.4997,43.5761,39.43,98,100,4.29,RU,overcast clouds,2021-04-25 21:07:45
357,Taoudenni,22.6783,-3.9836,94.35,10,5,10.56,ML,clear sky,2021-04-25 21:07:45
358,Maracaibo,10.6317,-71.6406,88.86,53,22,14.63,VE,few clouds,2021-04-25 21:03:39
359,Alice Springs,-23.7,133.8833,44.6,70,0,5.75,AU,clear sky,2021-04-25 21:07:46
360,Myitkyina,25.3833,97.4,73.11,37,1,2.15,MM,clear sky,2021-04-25 21:07:46
361,Platanos,37.6667,21.6167,53.6,82,20,5.75,GR,few clouds,2021-04-25 21:07:47
362,Yauya,-8.9833,-77.3,62.4,47,70,4.88,PE,light rain,2021-04-25 21:07:47
363,Kaka,37.3482,59.6143,74.32,26,2,6.4,TM,clear sky,2021-04-25 21:07:47
364,Togur,58.3631,82.8265,31.75,98,91,2.66,RU,overcast clouds,2021-04-25 21:07:48
365,Taonan,45.3333,122.7833,49.23,29,100,7.85,CN,overcast clouds,2021-04-25 21:07:48
366,Nantucket,41.2835,-70.0995,46.4,100,90,24.16,US,mist,2021-04-25 21:02:51
367,Clyde River,70.4692,-68.5914,21.2,100,90,25.32,CA,mist,2021-04-25 21:03:15
368,Tamandare,-8.7597,-35.1047,78.37,80,15,6.33,BR,few clouds,2021-04-25 21:07:49
369,Alyangula,-13.8483,136.4192,75.2,100,99,9.89,AU,overcast clouds,2021-04-25 21:07:50
370,Tessalit,20.1986,1.0114,91.02,7,0,7.31,ML,clear sky,2021-04-25 21:07:50
371,Kachug,53.9606,105.8817,29.43,87,100,6.49,RU,overcast clouds,2021-04-25 21:07:51
372,Pimentel,-6.8367,-79.9342,75.2,60,0,24.16,PE,clear sky,2021-04-25 21:03:43
373,Vao,-22.6667,167.4833,74.19,70,68,13.51,NC,broken clouds,2021-04-25 21:07:52
374,Nanakuli,21.3906,-158.1547,82.4,51,90,11.5,US,overcast clouds,2021-04-25 21:07:52
375,Ekibastuz,51.6667,75.3667,46.18,47,35,10.54,KZ,scattered clouds,2021-04-25 21:07:52
376,Tezu,27.9167,96.1667,76.75,23,74,4.32,IN,broken clouds,2021-04-25 21:07:53
377,Dakar,14.6937,-17.4441,69.8,83,40,9.22,SN,scattered clouds,2021-04-25 21:03:13
378,Zhangjiakou,40.81,114.8794,52.66,66,100,5.88,CN,light rain,2021-04-25 21:07:53
379,Zeya,53.75,127.2667,38.01,68,100,4.03,RU,overcast clouds,2021-04-25 21:06:12
380,Urumqi,43.801,87.6005,39.2,38,0,2.24,CN,clear sky,2021-04-25 21:07:54
381,High Level,58.5169,-117.136,41.0,48,90,4.61,CA,overcast clouds,2021-04-25 21:05:48
382,Panelas,-8.6636,-36.0058,70.99,88,13,7.4,BR,few clouds,2021-04-25 21:07:54
383,Obera,-27.4871,-55.1199,63.61,78,45,4.14,AR,scattered clouds,2021-04-25 21:07:55
384,Suntar,62.1444,117.6319,33.89,98,100,6.62,RU,light snow,2021-04-25 21:06:53
385,Necochea,-38.5473,-58.7368,59.0,78,91,7.43,AR,overcast clouds,2021-04-25 21:07:55
386,Pindiga,9.9833,10.9333,84.79,41,88,3.89,NG,overcast clouds,2021-04-25 21:07:56
387,Sao Joao Da Barra,-21.6403,-41.0511,78.8,73,0,9.22,BR,clear sky,2021-04-25 21:03:42
388,Marsh Harbour,26.5412,-77.0636,80.19,72,0,14.72,BS,clear sky,2021-04-25 21:05:27
389,Verkhnevilyuysk,63.4453,120.3167,31.77,98,100,4.47,RU,overcast clouds,2021-04-25 21:03:07
390,Rapid Valley,44.0625,-103.1463,60.01,41,75,6.91,US,broken clouds,2021-04-25 21:07:57
391,Agadez,19.75,10.25,88.75,9,2,5.75,NE,clear sky,2021-04-25 21:07:57
392,Coihaique,-45.5752,-72.0662,57.2,58,40,8.05,CL,scattered clouds,2021-04-25 21:07:58
393,Terre Haute,39.4667,-87.4139,64.0,34,1,6.93,US,clear sky,2021-04-25 21:07:58
394,Yueyang,29.3333,113.0919,57.58,90,100,9.08,CN,overcast clouds,2021-04-25 21:07:58
395,Sieut,46.9833,24.65,50.0,62,20,10.36,RO,few clouds,2021-04-25 21:07:59
396,Comodoro Rivadavia,-45.8667,-67.5,66.2,48,0,8.05,AR,clear sky,2021-04-25 21:04:06
397,Bloemfontein,-29.1211,26.214,53.6,50,71,4.61,ZA,broken clouds,2021-04-25 21:07:59
398,Torbay,47.6666,-52.7314,51.8,40,20,19.57,CA,few clouds,2021-04-25 21:04:08
399,Kavaratti,10.5669,72.642,83.8,71,1,6.6,IN,clear sky,2021-04-25 21:04:48
400,Bouza,14.4229,6.0428,95.31,18,81,3.51,NE,broken clouds,2021-04-25 21:08:00
401,Arlit,18.7369,7.3853,93.79,9,78,8.19,NE,broken clouds,2021-04-25 21:08:01
402,Bam,29.106,58.357,77.18,23,83,0.65,IR,broken clouds,2021-04-25 21:08:01
403,Poya,-21.35,165.15,74.07,83,87,7.67,NC,overcast clouds,2021-04-25 21:08:02
404,Kamaishi,39.2667,141.8833,41.05,59,7,8.01,JP,clear sky,2021-04-25 21:08:02
405,Poum,-20.2333,164.0167,77.11,77,89,19.15,NC,overcast clouds,2021-04-25 21:06:31
406,Viransehir,37.2353,39.7631,70.36,31,99,9.51,TR,overcast clouds,2021-04-25 21:08:03
407,Shubarkuduk,49.1447,56.4872,49.77,80,100,3.27,KZ,overcast clouds,2021-04-25 21:08:03
408,Fortuna,40.5982,-124.1573,55.0,93,75,8.05,US,broken clouds,2021-04-25 21:06:05
409,Gberia Fotombu,9.8833,-11.1667,76.28,68,81,10.09,SL,broken clouds,2021-04-25 21:08:04
410,Rabo De Peixe,37.8,-25.5833,59.0,77,75,12.66,PT,broken clouds,2021-04-25 21:08:04
411,Grindavik,63.8424,-22.4338,42.8,87,20,18.41,IS,few clouds,2021-04-25 21:08:04
412,Namatanai,-3.6667,152.4333,80.04,80,86,1.74,PG,moderate rain,2021-04-25 21:08:05
413,Batemans Bay,-35.7167,150.1833,48.99,91,8,3.89,AU,clear sky,2021-04-25 21:08:04
414,Montale,43.9356,11.0171,57.99,59,100,3.0,IT,overcast clouds,2021-04-25 21:08:05
415,Sept-Iles,50.2001,-66.3821,46.4,42,40,8.05,CA,scattered clouds,2021-04-25 21:04:49
416,Olinda,-8.0089,-34.8553,80.6,69,40,10.36,BR,scattered clouds,2021-04-25 21:08:06
417,Bezhetsk,57.7851,36.6965,34.2,83,100,14.99,RU,overcast clouds,2021-04-25 21:08:06
418,Khulo,41.644,42.3129,53.6,87,75,3.44,GE,broken clouds,2021-04-25 21:08:07
419,Kabare,-2.4683,28.8242,61.88,95,100,0.78,CD,light rain,2021-04-25 21:08:07
420,Singkawang,0.9,109.0,76.01,90,89,2.86,ID,overcast clouds,2021-04-25 21:08:07
421,Vrangel,42.7297,133.0839,38.05,63,1,4.38,RU,clear sky,2021-04-25 21:08:08
422,Luganville,-15.5333,167.1667,80.4,82,82,3.2,VU,broken clouds,2021-04-25 21:08:08
423,Lavrentiya,65.5833,-171.0,29.88,84,94,1.72,RU,overcast clouds,2021-04-25 21:07:15
424,Vengerovo,55.6848,76.7471,42.12,57,100,11.32,RU,overcast clouds,2021-04-25 21:08:09
425,Itarema,-2.9248,-39.9167,79.56,74,11,10.69,BR,few clouds,2021-04-25 21:06:33
426,Playa Del Carmen,20.6274,-87.0799,89.6,51,40,10.36,MX,scattered clouds,2021-04-25 21:08:07
427,Cozumel,20.5083,-86.9458,89.6,51,40,10.36,MX,scattered clouds,2021-04-25 21:04:59
428,Kodinsk,58.6881,99.1844,33.69,97,100,7.11,RU,overcast clouds,2021-04-25 21:08:10
429,Talnakh,69.4865,88.3972,-2.42,94,87,2.89,RU,overcast clouds,2021-04-25 21:08:10
430,Te Anau,-45.4167,167.7167,45.03,93,100,8.79,NZ,overcast clouds,2021-04-25 21:04:53
431,Derzhavinsk,51.1,66.3167,49.35,78,49,11.03,KZ,scattered clouds,2021-04-25 21:08:11
432,Diest,50.9833,5.05,45.0,61,75,5.75,BE,broken clouds,2021-04-25 21:08:12
433,Belyy Yar,53.6039,91.3903,35.6,69,0,4.47,RU,clear sky,2021-04-25 21:08:12
434,Bambanglipuro,-7.95,110.2833,74.93,86,64,2.95,ID,broken clouds,2021-04-25 21:08:13
435,Alekseyevsk,57.8406,108.3492,30.65,92,100,6.33,RU,overcast clouds,2021-04-25 21:08:13
436,Mandalgovi,45.7625,106.2708,31.26,62,25,22.97,MN,scattered clouds,2021-04-25 21:08:13
437,Hopkinsville,36.8656,-87.4886,70.0,30,1,3.44,US,clear sky,2021-04-25 21:08:14
438,Laguna,38.421,-121.4238,62.6,72,90,12.66,US,light rain,2021-04-25 21:05:28
439,Namibe,-15.1961,12.1522,78.22,66,1,10.04,AO,clear sky,2021-04-25 21:07:46
440,Tahoua,14.8888,5.2692,96.8,17,0,0.98,NE,clear sky,2021-04-25 21:08:15
441,Kariai,37.3,22.5,60.01,87,34,3.44,GR,scattered clouds,2021-04-25 21:08:15
442,Ocos,14.5094,-92.1933,91.4,58,20,10.36,GT,few clouds,2021-04-25 21:06:10
443,Buenos Aires,-34.6132,-58.3772,66.99,68,40,3.44,AR,scattered clouds,2021-04-25 21:06:05
444,Houma,29.5958,-90.7195,80.01,50,1,5.75,US,clear sky,2021-04-25 21:07:55
445,Tiarei,-17.5333,-149.3333,86.0,66,40,8.05,PF,scattered clouds,2021-04-25 21:08:16
446,Arys,42.4252,68.795,57.2,67,6,4.47,KZ,clear sky,2021-04-25 21:08:17
447,Amazar,53.858,120.875,43.86,48,100,1.39,RU,overcast clouds,2021-04-25 21:08:22
448,Sola,-13.8833,167.55,82.13,74,65,5.73,VU,broken clouds,2021-04-25 21:08:23
449,Hay River,60.8156,-115.7999,23.0,58,100,9.22,CA,light snow,2021-04-25 21:08:23
450,Tecoanapa,16.5167,-98.75,86.14,63,93,11.14,MX,overcast clouds,2021-04-25 21:04:45
451,Bonfim,3.0833,-59.95,84.15,64,100,5.97,BR,heavy intensity rain,2021-04-25 21:08:24
452,Chara,56.9064,118.2631,31.05,90,100,0.54,RU,light snow,2021-04-25 21:08:24
453,Aksu,41.1231,80.2644,56.73,29,24,7.7,CN,few clouds,2021-04-25 21:08:25
454,Padang,-0.9492,100.3543,77.49,85,87,3.74,ID,overcast clouds,2021-04-25 21:05:55
455,Shenjiamen,29.9576,122.298,59.27,78,26,6.51,CN,scattered clouds,2021-04-25 21:08:25
456,Lasa,46.6166,10.7002,55.4,61,0,3.44,IT,clear sky,2021-04-25 21:08:26
457,Imbituba,-28.24,-48.6703,73.4,73,75,6.91,BR,broken clouds,2021-04-25 21:08:26
458,Dunedin,-45.8742,170.5036,50.0,40,76,11.99,NZ,broken clouds,2021-04-25 21:07:15
459,Skjervoy,70.0311,20.9714,35.78,74,100,16.15,NO,light rain,2021-04-25 21:08:27
460,Seeboden,46.8219,13.495,37.99,82,53,1.01,AT,broken clouds,2021-04-25 21:08:27
461,Ostrovnoy,68.0531,39.5131,33.46,98,100,20.87,RU,light snow,2021-04-25 21:08:27
462,Coos Bay,43.3665,-124.2179,54.0,81,90,17.27,US,overcast clouds,2021-04-25 21:08:28
463,Marrero,29.8994,-90.1003,79.0,50,1,5.75,US,clear sky,2021-04-25 21:08:28
464,Okha,53.5739,142.9478,23.36,76,5,5.55,RU,clear sky,2021-04-25 21:08:28
465,Vagur,61.4732,-6.8119,45.91,87,100,12.06,FO,overcast clouds,2021-04-25 21:08:29
466,Pio Ix,-6.8375,-40.5792,72.97,83,27,1.68,BR,moderate rain,2021-04-25 21:08:29
467,Bondo,3.8146,23.6866,68.58,99,100,3.85,CD,overcast clouds,2021-04-25 21:08:30
468,San Cristobal,7.7669,-72.225,87.8,62,40,12.66,VE,scattered clouds,2021-04-25 21:08:04
469,Mecca,21.4267,39.8261,85.91,34,51,5.06,SA,broken clouds,2021-04-25 21:08:30
470,Riviere-Au-Renard,48.9957,-64.3971,46.4,57,40,16.11,CA,scattered clouds,2021-04-25 21:08:31
471,Hays,30.0502,-98.0336,87.01,42,1,7.0,US,clear sky,2021-04-25 21:08:31
472,Oranjemund,-28.55,16.4333,62.55,87,100,5.35,NA,overcast clouds,2021-04-25 21:08:32
473,Ongandjera,-17.8833,15.0667,75.36,25,0,6.49,NA,clear sky,2021-04-25 21:08:32
474,Ngunguru,-35.6167,174.5,57.0,96,61,3.0,NZ,broken clouds,2021-04-25 21:08:32
475,San Pedro De Cajas,-11.2511,-75.8617,50.83,68,55,8.75,PE,broken clouds,2021-04-25 21:08:33
476,Seddon,-37.8068,144.8916,55.0,93,90,2.73,AU,overcast clouds,2021-04-25 21:08:33
477,Rakaia,-43.75,172.0167,46.99,29,96,3.0,NZ,overcast clouds,2021-04-25 21:08:34
478,Vestmanna,62.1564,-7.1664,44.6,100,100,10.36,FO,overcast clouds,2021-04-25 21:08:34
479,Dubai,25.2582,55.3047,87.8,25,100,2.3,AE,overcast clouds,2021-04-25 21:08:34
480,Sindor,62.8629,51.8905,40.64,90,100,7.11,RU,overcast clouds,2021-04-25 21:08:35
481,Pombia,45.653,8.6336,62.6,39,0,3.44,IT,clear sky,2021-04-25 21:08:35
482,Carutapera,-1.195,-46.02,78.24,89,37,5.46,BR,scattered clouds,2021-04-25 21:08:36
483,Nador,35.174,-2.9287,62.6,88,75,5.75,MA,broken clouds,2021-04-25 21:08:36
484,San Quintin,30.4833,-115.95,64.11,63,42,18.01,MX,scattered clouds,2021-04-25 21:08:36
485,Tiguisan,12.8394,121.4605,75.52,87,28,6.93,PH,scattered clouds,2021-04-25 21:08:37
486,Warmbad,-28.45,18.7333,71.87,38,92,5.99,NA,overcast clouds,2021-04-25 21:08:37
487,Beringovskiy,63.05,179.3167,31.3,88,100,1.45,RU,overcast clouds,2021-04-25 21:08:38
488,Mount Isa,-20.7333,139.5,69.8,60,5,5.75,AU,clear sky,2021-04-25 21:08:39
489,Hofn,64.2539,-15.2082,43.03,88,100,12.93,IS,overcast clouds,2021-04-25 21:08:39
490,Mitsamiouli,-11.3847,43.2844,80.87,76,98,9.01,KM,overcast clouds,2021-04-25 21:08:39
491,San Felipe,10.3399,-68.7425,78.28,77,89,9.13,VE,overcast clouds,2021-04-25 21:08:40
492,Tukrah,32.5341,20.5791,60.3,91,15,8.97,LY,few clouds,2021-04-25 21:08:40
493,Odiongan,12.4017,121.9919,78.78,79,28,7.0,PH,scattered clouds,2021-04-25 21:08:41
494,Kaniama,-7.5667,24.1833,67.41,96,92,2.15,CD,moderate rain,2021-04-25 21:08:41
495,Beni,0.5,29.4667,62.55,99,100,1.28,CD,overcast clouds,2021-04-25 21:08:41
496,Vaitape,-16.5167,-151.75,81.05,64,4,3.09,PF,clear sky,2021-04-25 21:08:42
497,Viedma,-40.8135,-62.9967,64.08,42,6,5.44,AR,clear sky,2021-04-25 21:08:42
498,Angoram,-4.0625,144.0661,71.89,99,100,1.77,PG,overcast clouds,2021-04-25 21:08:43
499,Shypyntsi,48.3768,25.7466,45.0,91,100,6.31,UA,overcast clouds,2021-04-25 21:08:43
500,Yavatmal,20.4,78.1333,87.19,17,23,4.41,IN,few clouds,2021-04-25 21:08:44
501,Livingstonia,-10.606,34.1063,62.74,88,16,2.13,MW,light rain,2021-04-25 21:08:44
502,Pitimbu,-7.4706,-34.8086,78.8,89,0,9.22,BR,clear sky,2021-04-25 21:08:45
503,San Patricio,28.017,-97.5169,87.8,42,1,14.97,US,clear sky,2021-04-25 21:08:45
504,Vihti,60.417,24.3197,34.0,98,100,5.99,FI,snow,2021-04-25 21:08:46
505,Najran,17.4924,44.1277,78.8,50,40,8.66,SA,scattered clouds,2021-04-25 21:08:46
506,Craigieburn,-37.6,144.95,52.0,87,75,8.05,AU,broken clouds,2021-04-25 21:08:46
507,Cap Malheureux,-19.9842,57.6142,77.0,83,100,5.99,MU,overcast clouds,2021-04-25 21:08:47
508,Kapustin Yar,48.5831,45.7372,46.22,46,100,3.83,RU,overcast clouds,2021-04-25 21:08:47
509,Chifeng,42.2683,118.9636,49.46,36,100,6.29,CN,overcast clouds,2021-04-25 21:08:48
510,Bac Lieu,9.285,105.7244,81.05,80,43,6.87,VN,scattered clouds,2021-04-25 21:08:48
511,Skibbereen,51.55,-9.2667,46.4,66,20,8.05,IE,few clouds,2021-04-25 21:08:49
512,Eenhana,-17.4667,16.3333,68.0,56,49,3.44,NA,scattered clouds,2021-04-25 21:08:49
513,Kudahuvadhoo,2.6708,72.8944,82.69,68,12,6.08,MV,few clouds,2021-04-25 21:08:50
514,Mogadishu,2.0371,45.3438,83.07,75,98,12.1,SO,overcast clouds,2021-04-25 21:08:50
515,Byron Bay,-28.65,153.6167,60.8,94,90,5.75,AU,overcast clouds,2021-04-25 21:08:51
516,Quatre Cocos,-20.2078,57.7625,77.0,94,75,12.66,MU,light rain,2021-04-25 21:08:51
517,Alterosa,-21.2492,-46.1431,67.01,59,91,1.28,BR,overcast clouds,2021-04-25 21:08:51
518,Bolanos De Calatrava,38.9069,-3.6635,53.01,96,99,5.97,ES,overcast clouds,2021-04-25 21:08:52
519,Atherton,53.5237,-2.4935,50.0,62,5,1.01,GB,clear sky,2021-04-25 21:08:52
520,Pandan Niog,6.2282,120.5631,81.82,74,42,2.84,PH,scattered clouds,2021-04-25 21:08:53
521,Hamilton,39.1834,-84.5333,64.4,29,1,10.36,US,clear sky,2021-04-25 21:08:53
522,Terrace,54.5163,-128.6035,59.0,18,40,13.8,CA,scattered clouds,2021-04-25 21:08:54
523,Kashi,39.4547,75.9797,60.8,18,20,11.18,CN,few clouds,2021-04-25 21:05:27
524,Okhotsk,59.3833,143.3,17.11,70,0,10.36,RU,clear sky,2021-04-25 21:08:54
